epoch,f1_score,loss,val_f1_score,val_loss
0,0.10311137048415873,7.450991556275179,0.10496681928634644,7.3815546035766602
1,0.12008448864267464,6.9979951469195987,0.15581792593002319,6.583470344543457
2,0.16384893380965948,6.5953689278933014,0.22185854613780975,6.1949687004089355
3,0.18766281276861257,6.4092950270233562,0.23994879424571991,6.0241594314575195
4,0.20201553959289403,6.2941841238187486,0.24751028418540955,5.9175629615783691
5,0.2126954357567491,6.2008066497536358,0.2583487331867218,5.8693666458129883
6,0.22092153545512402,6.0965142685489777,0.26569688320159912,5.8173937797546387
7,0.22582802168471319,5.9877274106844469,0.2722417414188385,5.7763676643371582
8,0.22781912495541382,5.8969577052492914,0.2796342670917511,5.7497673034667969
9,0.22771875293476834,5.8137381672325574,0.27906978130340576,5.7505626678466797
10,0.22716251089035025,5.7660201140141636,0.28192263841629028,5.7505922317504883
11,0.23078008603067834,5.6951158151310688,0.29160329699516296,5.7688393592834473
12,0.23450787988430491,5.6141855659075048,0.30003529787063599,5.7605152130126953
13,0.23841127403740811,5.5503027919369714,0.30181369185447693,5.7440686225891113
14,0.24424202382671267,5.4968853974406384,0.30904108285903931,5.7435979843139648
15,0.2530308460805068,5.4036953874005738,0.31397929787635803,5.6962680816650391
16,0.2594056363711959,5.3384061815915835,0.32786253094673157,5.6956310272216797
17,0.26682836687127287,5.255754177124242,0.33616432547569275,5.7085390090942383
18,0.27448385121465901,5.1801925939220128,0.34074375033378601,5.7770280838012695
19,0.28069051121000532,5.1175125163905619,0.34328362345695496,5.8003296852111816
20,0.28515568106112571,5.0812580480891461,0.3441336452960968,5.8373689651489258
21,0.2914183149406071,5.0303116135012385,0.34192129969596863,5.8556900024414062
22,0.29527886365286027,4.9882120014624398,0.3459983766078949,5.9257287979125977
23,0.30192435179956278,4.9528425096291562,0.34854772686958313,6.0521559715270996
24,0.30780398293382477,4.9141605286696395,0.3485596776008606,6.0309553146362305
25,0.31302798002451365,4.8942438000104422,0.34981304407119751,6.115480899810791
26,0.31808597193622334,4.8535001928932235,0.34743878245353699,5.9890842437744141
27,0.32337074716814734,4.8171811786846277,0.35159343481063843,6.1049270629882812
28,0.32645555191415704,4.7991814728602833,0.3507462739944458,6.0639801025390625
29,0.33300017619517197,4.7570385821930721,0.36046013236045837,6.1054067611694336
30,0.33821081224038541,4.7308504617737146,0.36437591910362244,6.0753812789916992
31,0.3457721670290777,4.6969043122089218,0.36457660794258118,6.0757241249084473
32,0.34665879036234015,4.6747966491439668,0.36697643995285034,6.0443882942199707
33,0.35333897281461457,4.6373232245551979,0.37552836537361145,6.0957965850830078
34,0.36210854435564688,4.5897212788369259,0.37632977962493896,6.0029339790344238
35,0.36842006383565462,4.5588645832604771,0.37806248664855957,5.9528498649597168
36,0.37429050600944935,4.5107668532573868,0.38682743906974792,5.9592342376708984
37,0.3792039413695476,4.4974340355172151,0.3906581699848175,5.9943604469299316
38,0.38940612084649989,4.4405727962777348,0.39623099565505981,5.8616938591003418
39,0.39498444513860514,4.4012543363238192,0.40531888604164124,5.7258796691894531
40,0.40684156857544329,4.3385641811784081,0.41315993666648865,5.7741155624389648
41,0.41156333692925468,4.3172973736973885,0.41893309354782104,5.7370529174804688
42,0.42294495291974571,4.2700022840030298,0.42300558090209961,5.6849908828735352
43,0.42815902802489547,4.2323026853474319,0.42552044987678528,5.6690540313720703
44,0.43767259506743833,4.1683156757132753,0.43157893419265747,5.6845273971557617
45,0.44741192283967612,4.1291502612770508,0.44172829389572144,5.6789512634277344
46,0.45088243689938323,4.1051747839474313,0.43821510672569275,5.6326537132263184
47,0.45997624319370239,4.0595682839143459,0.44928401708602905,5.7057657241821289
48,0.46865390290505349,4.0343915265697179,0.45201420783996582,5.7184820175170898
