epoch,f1_score,loss,val_f1_score,val_loss
0,0.19237337104689359,6.6303057832811811,0.27899441795964397,6.2725012071671022
1,0.26474955291116248,6.1025774177954251,0.29369376071037784,6.1601636332850305
2,0.28286636948265342,5.99311445435991,0.31261301905878131,6.1519265174865723
3,0.29285183540923104,5.9307467393183559,0.31320800319794684,6.0488988199541645
4,0.30468018031483157,5.8541230591899494,0.32324688184645867,5.99115171740132
5,0.31915363888177045,5.7634980928289536,0.34079759063259246,5.8331460952758789
6,0.33396053591688085,5.6961959370994739,0.34341775698046528,5.7873723122381397
7,0.34890733495181225,5.5938584102299345,0.36471894864113102,5.6794021360335813
8,0.3626137278447113,5.5531077910024562,0.37604263136463778,5.6116079515026458
9,0.36857308483379914,5.4677443491526772,0.38512937003566372,5.5695375780905447
10,0.3773312757296976,5.4356973813704963,0.39530012972893253,5.5062596721033898
11,0.39032192668321419,5.3460786652116763,0.40540381785361995,5.4887389675263432
12,0.39899936934721286,5.2993424004919314,0.41512639580234406,5.4424719656667397
13,0.40473175499731662,5.2578814548366068,0.41407878552713701,5.4241223950539865
14,0.41675848475821659,5.2292061193563519,0.430550217628479,5.3234064348282351
15,0.42241769909004923,5.1878249241821237,0.4158958456208629,5.3735746106793805
16,0.42999710624198778,5.1239266544980673,0.43776777386665344,5.2757628502384311
17,0.43367434332385701,5.0993899812416617,0.45174581869955988,5.2385371423536728
18,0.44029834050094857,5.048708911868431,0.44433857837030966,5.2604990928403792
19,0.44094638236954259,5.045154416144908,0.43863614047727278,5.3054715433428363
20,0.44396640551122257,5.0147563371683939,0.45413392205392161,5.2368476160110964
21,0.44845123176822305,4.9835655089457758,0.44658181359691007,5.3164518571669053
22,0.45315788439479171,4.9674914214049695,0.45485360295541827,5.2685554873558784
23,0.45507292925724518,4.9363173815215822,0.45035766978417674,5.2868809546193765
24,0.45898630217237996,4.9067583861047916,0.45240800803707493,5.3309583048666678
25,0.46315029986542894,4.8671973692911914,0.45041772723197937,5.3164579637588991
26,0.46194041501013638,4.8695495779640243,0.45473024633622938,5.3232654602296892
27,0.47060851017705224,4.8150018134497063,0.45814859001867231,5.3150997777138986
28,0.46642748124383876,4.8216550147416024,0.46107825540727182,5.3222238171485161
29,0.47180843062452044,4.7822199691697325,0.45933135094181182,5.3309511676911381
30,0.46855295152672721,4.7855011855478038,0.46418637902505938,5.2821481920057725
31,0.47635367664782835,4.7453504300266909,0.45932097492679475,5.2797353498397337
32,0.47991901854905256,4.7142053982351335,0.46075920424153727,5.2709007109365151
33,0.48131583744431566,4.7008827298265965,0.46853520793299519,5.2026680515658468
34,0.4800918792760468,4.688316796865438,0.46554062443394817,5.2875925187141668
35,0.4807887097075248,4.6642953835114263,0.47007454979804253,5.3203052705334075
